0.338955739,2.192706091,1
-0.019634688,0.467499783,1
1.286957319,-0.559175644,1
-0.975887344,-0.628912327,1
0.587405037,0.075933384,1
0.3688194,0.734562113,1
2.53454863,-0.095122928,1
0.557341358,0.099450935,1
-0.662211494,1.209482238,1
1.092617059,0.176383904,1
0.928370794,-1.467871966,1
-0.966220051,-0.905376485,1
-2.61821253,-0.735711023,1
-0.826706849,0.755953214,1
0.073764117,-0.799928972,1
-0.963473445,-0.5617163,1
-0.969059162,-0.904892515,1
-1.317667925,-1.440539218,1
-0.522018474,0.242383187,1
-0.644963113,-0.792036654,1
-0.327404663,-1.486193891,1
1.701214051,-0.967315736,1
2.067891067,-2.040278693,1
2.400489797,3.179544202,1
0.612474042,0.306817663,1
-1.371650369,0.437412657,1
-0.099775132,0.851624592,1
-0.054906531,-1.048492397,1
0.12280527,0.203088452,1
-1.089049857,-2.18279345,1
1.568785726,-0.131078601,1
0.068620495,0.935466594,1
-0.155310671,0.119981428,1
0.641540341,0.841154517,1
-0.555365169,-1.5273203,1
-0.768559878,-0.074073667,1
-0.2133534,-1.198797473,1
-0.012172949,-0.642980199,1
-0.712189425,-0.263280689,1
-0.519513385,0.324817424,1
-1.44915388,0.106232453,1
-1.170309406,-0.775245341,1
-1.242662546,-1.892485236,1
0.796988269,-0.983860465,1
-0.078976537,2.30607458,1
-2.109740556,-0.924983242,1
-0.289485124,0.180219207,1
0.818759106,0.476747132,1
0.500880334,-1.458439771,1
1.680672177,0.409034991,1
-1.194794009,0.784365014,1
-1.570994312,-0.874821134,1
0.580741801,1.040910442,1
0.531607753,0.244540057,1
0.986523342,0.050527974,1
-1.909634435,-0.680112859,1
0.434612599,0.773277016,1
0.161089565,-0.653085036,1
-0.372262132,-0.771015592,1
0.560130495,0.069135087,1
0.665094973,-0.356067682,1
-2.466503996,-2.396441597,1
-1.943302051,-0.781241959,1
0.182921763,-0.065998712,1
-0.370237189,0.283020587,1
-0.587092692,1.725293385,1
-0.075452204,1.159463493,1
-2.108268478,-1.882068477,1
0.405583667,0.703039922,1
0.497483272,0.256414685,1
0.194936224,-1.103711589,1
-0.43375328,0.254880594,1
-0.213539591,0.842342726,1
-1.428233178,1.58580773,1
-1.036793157,-1.2124096,1
-0.762650362,-1.782996084,1
-1.083034865,0.975536269,1
-0.22353178,-1.152931463,1
-0.730810543,-1.681966815,1
-0.035331868,-0.748709652,1
-1.225966438,0.622088457,1
-1.414854497,-0.922788704,1
0.094975057,-0.241777068,1
0.969022531,-1.477255668,1
0.102068128,0.663355099,1
0.005376178,-0.18255295,1
-0.435118074,0.403660756,1
0.660564164,0.538616941,1
1.155738464,0.132480437,1
0.885395338,0.73098716,1
0.409121672,1.125838444,1
-0.500689923,0.64490957,1
-1.285183627,0.783375834,1
0.457415839,0.35829698,1
0.974219006,1.750144856,1
0.347072698,-0.055513069,1
2.010117759,0.178276415,1
-0.476816097,0.114527703,1
0.062132178,1.254378825,1
1.545847435,0.25863983,1
0.157534477,0.997195721,1
0.891678058,-0.767662866,1
-0.081551085,0.806649146,1
1.765969914,-0.392099337,1
-0.381833836,0.71098447,1
-1.517682873,0.118305863,1
1.344606231,-0.306589705,1
-1.687099938,-1.017535113,1
0.153355987,0.612428087,1
0.388268589,2.272972804,1
-1.145592578,1.019780672,1
-0.875160568,-0.675618376,1
0.913234393,1.413866819,1
0.430302529,1.236177474,1
0.005460281,0.843169672,1
0.101987835,0.003942008,1
-1.219604911,-0.10112251,1
0.928479516,1.089335688,1
-0.358855749,-0.690281298,1
-1.60223951,0.784629485,1
0.741796781,-0.657941193,1
0.416373209,1.659516974,1
0.257592543,1.223275426,1
1.47883679,0.305995183,1
0.650616829,0.400020611,1
1.140773288,-0.755633162,1
1.35433448,-0.676961555,1
-1.734910667,-0.312405709,1
-0.375232967,1.570051324,1
-0.208785193,-0.329514146,1
0.356794846,-1.933670625,1
-0.045194884,2.149950565,1
-1.070692054,-0.235807711,1
-1.91393113,1.150251306,1
-0.59535088,-0.889859614,1
0.298640087,0.58891121,1
-0.031256214,0.962961183,1
