-0.265006596,0.287696016,1
-0.857770506,-1.270926694,1
-1.166106536,0.275167249,1
0.327876649,0.901262608,1
0.235664559,0.294971345,1
-1.80148449,-0.522259067,1
-1.149103012,-1.119500043,1
-0.335182618,0.235156318,1
-0.653991391,0.295577873,1
0.484262792,1.873242307,1
0.353150628,-0.659002846,1
0.525691425,1.109530825,1
-0.192194989,-2.05581162,1
-0.494067688,-1.822223278,1
0.249919722,-0.204389297,1
-0.436809268,0.646004976,1
-1.399746119,-2.383307558,1
1.609554543,1.635586828,1
1.108080526,2.58185422,1
-0.945522088,0.404163913,1
-0.47392413,0.208483348,1
2.152995295,0.57640317,1
0.027573497,0.415855589,1
-0.678964783,-0.250535715,1
0.828274883,-0.080324967,1
0.191133255,0.311831491,1
1.317313147,1.247796951,1
-0.278032606,-1.228649202,1
0.753897906,-0.670806747,1
-0.997785544,0.042018251,1
-0.944694572,0.619661444,1
-0.388224219,-2.086266863,1
-1.469749819,1.00605607,1
-0.9155242,0.309916882,1
1.159239949,-0.149526783,1
1.304547658,-0.502507281,1
0.359677436,0.571391955,1
0.167475705,0.233660497,1
0.542086439,-2.397704348,1
-0.144350191,0.101485001,1
-0.046702822,-1.813692221,1
0.843852788,-0.621866337,1
0.17928777,-0.502513477,1
1.355083673,-0.1109123,1
-1.896761458,-0.297715003,1
-0.77621313,-1.131524978,1
-0.309487902,-1.247557113,1
1.060633617,-0.066260798,1
-0.23039382,-0.248365207,1
-0.734556223,0.576866227,1
-1.078144089,0.72675372,1
-0.864454265,0.159627355,1
1.020766356,0.935674478,1
0.01143682,-0.519004161,1
3.090831583,-0.870970515,1
-0.807859207,-1.217206393,1
0.936183038,-0.518611496,1
1.091031316,-0.174379098,1
0.10575296,1.16495821,1
-0.571819008,-0.005419477,1
-0.891100525,0.923223673,1
-0.184462158,1.309780299,1
1.065307618,0.581031023,1
-0.339703948,-1.628336124,1
-1.015012439,-0.013109253,1
-1.829948233,-0.172472368,1
-0.614582204,0.930209518,1
-0.649992067,0.278761659,1
0.850274878,-0.489334429,1
-0.410573742,0.009260986,1
-0.106118093,0.855900572,1
0.054421717,-0.593133155,1
-0.112969776,-0.578531525,1
1.436331562,-0.156141741,1
0.939687215,-1.9623263,1
0.035078969,-0.726510372,1
-0.907676605,-0.93581417,1
-0.507887354,-0.192973622,1
0.035574137,-0.802070827,1
0.417127096,-0.494094712,1
-0.441186832,-1.89464925,1
0.617350571,1.578909424,1
-0.48058622,-0.26214732,1
-0.888967538,-1.294297112,1
0.297152757,-0.488938474,1
0.021384237,0.068464107,1
-1.044746077,-0.469475215,1
-0.980435179,-0.896413188,1
-1.147351173,0.722974522,1
-0.682103359,1.195272104,1
0.849203529,0.200100885,1
0.515387766,0.790195157,1
1.103348224,0.31347181,1
-0.044275329,1.968190831,1
1.018279183,0.158301565,1
0.675627684,0.025847379,1
1.040483682,-1.000235717,1
0.014721802,1.938242426,1
-0.236864215,0.30527959,1
-0.690111364,-0.035533249,1
-0.174841897,1.465774077,1
0.46599727,-0.369122857,1
-0.978341237,-1.624718075,1
-0.194852682,1.017464352,1
1.859856604,-1.593418566,1
0.497462709,-0.570516265,1
-0.267322603,-0.85899017,1
-1.991261409,-0.201062963,1
-0.660502898,-0.301031608,1
